name
REVIEWS OF MODERN PHYSICS
Nature Photonics
Living Reviews in Relativity
ADVANCES IN PHYSICS
PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS
Nature Physics
Annual Review of Condensed Matter Physics
Advances in Optics and Photonics
REPORTS ON PROGRESS IN PHYSICS
Light-Science & Applications
Physical Review X
Applied Physics Reviews
PROGRESS IN PARTICLE AND NUCLEAR PHYSICS
PROGRESS IN QUANTUM ELECTRONICS
npj Quantum Information
PHYSICAL REVIEW LETTERS
Laser & Photonics Reviews
Optica
JOURNAL OF HIGH ENERGY PHYSICS
IUCrJ
PHYSICAL REVIEW B
PLASMA SOURCES SCIENCE & TECHNOLOGY
NEW JOURNAL OF PHYSICS
COMPUTER PHYSICS COMMUNICATIONS
NUCLEAR FUSION
OPTICS LETTERS
Advances In Atomic Molecular and Optical Physics
Physica Status Solidi-Rapid Research Letters
APPLIED PHYSICS LETTERS
PHYSICAL REVIEW C
OPTICS EXPRESS
CRYSTENGCOMM
NUCLEAR PHYSICS B
Structural Dynamics-US
CLASSICAL AND QUANTUM GRAVITY
JOURNAL OF PHYSICS G-NUCLEAR AND PARTICLE PHYSICS
High Power Laser Science and Engineering
Quantum Science and Technology
JOURNAL OF APPLIED CRYSTALLOGRAPHY
ANNALEN DER PHYSIK
PHYSICAL REVIEW A
Plasma Processes and Polymers
JOURNAL OF SYNCHROTRON RADIATION
JOURNAL OF COMPUTATIONAL PHYSICS
FORTSCHRITTE DER PHYSIK-PROGRESS OF PHYSICS
JOURNAL OF LUMINESCENCE
LIQUID CRYSTALS
Frontiers of Physics
SUPERCONDUCTOR SCIENCE & TECHNOLOGY
PLASMA PHYSICS AND CONTROLLED FUSION
EUROPEAN PHYSICAL JOURNAL A
PHYSICS-USPEKHI
JOURNAL OF PHYSICS-CONDENSED MATTER
Applied Physics Express
JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER
OPTICS AND LASER TECHNOLOGY
EPJ Quantum Technology
NUCLEAR DATA SHEETS
PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES
JOURNAL OF PHYSICS D-APPLIED PHYSICS
COMPTES RENDUS PHYSIQUE
CHAOS
ULTRASONICS
Waves in Random and Complex Media
LASER PHYSICS LETTERS
ANNALS OF PHYSICS
COMMUNICATIONS IN MATHEMATICAL PHYSICS
PHYSICAL REVIEW E
JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT
PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS
Journal of Optics
CHAOS SOLITONS & FRACTALS
Quantum Information Processing
Physical Review Fluids
SUPERLATTICES AND MICROSTRUCTURES
the European physical journal plus
JOURNAL OF APPLIED PHYSICS
Entropy
Universe
Progress of Theoretical and Experimental Physics
JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS
Results in Physics
Nuclear Materials and Energy
