name
NATURE REVIEWS MOLECULAR CELL BIOLOGY
NATURE REVIEWS GENETICS
NATURE REVIEWS MICROBIOLOGY
NATURE BIOTECHNOLOGY
CELL
NATURE GENETICS
NATURE METHODS
Annual Review of Biochemistry
Cell Metabolism
Cell Stem Cell
NATURE CELL BIOLOGY
Annual Review of Plant Biology
CELL RESEARCH
TRENDS IN CELL BIOLOGY
Cell Host & Microbe
FUNGAL DIVERSITY
MOLECULAR CELL
Nature Microbiology
TRENDS IN ECOLOGY & EVOLUTION
TRENDS IN PLANT SCIENCE
SYSTEMATIC BIOLOGY
Molecular Plant
Nature Protocols
CELL DEATH AND DIFFERENTIATION
STUDIES IN MYCOLOGY
BIOLOGICAL REVIEWS
TRENDS IN GENETICS
EMBO JOURNAL
Genome Medicine
Protein & Cell
DEVELOPMENTAL CELL
AMERICAN JOURNAL OF HUMAN GENETICS
Molecular Systems Biology
GENOME RESEARCH
GENES & DEVELOPMENT
CURRENT BIOLOGY
Redox Biology
PLANT CELL
JOURNAL OF CELL BIOLOGY
Cell Systems
MATRIX BIOLOGY
Cold Spring Harbor Perspectives in Biology
PERSOONIA
NEW PHYTOLOGIST
Cell Reports
PLANT BIOTECHNOLOGY JOURNAL
EMBO REPORTS
Cell Discovery
GENOMICS PROTEOMICS & BIOINFORMATICS
PLANT PHENOMICS
Journal of Integrative Plant Biology
Science China-Life Sciences
Journal of Systematics and Evolution
ZOOLOGICAL RESEARCH
Integrative Zoology
Current Zoology
Horticultural Plant Journal
BRIEFINGS IN BIOINFORMATICS
CURRENT OPINION IN CHEMICAL BIOLOGY
CURRENT OPINION IN CELL BIOLOGY
Annual Review of Genomics and Human Genetics
AGING CELL
CURRENT OPINION IN PLANT BIOLOGY
PLOS BIOLOGY
BIOSCIENCE
CURRENT OPINION IN MICROBIOLOGY
eLife
CELLULAR AND MOLECULAR LIFE SCIENCES
Cell Chemical Biology
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY
Wiley Interdisciplinary Reviews-RNA
PLANT PHYSIOLOGY
mBio
ANTIOXIDANTS & REDOX SIGNALING
Science Signaling
BMC BIOLOGY
CURRENT OPINION IN STRUCTURAL BIOLOGY
Cell Death & Disease
npj Biofilms and Microbiomes
CRITICAL REVIEWS IN MICROBIOLOGY
Molecular Ecology Resources
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
Essays in Biochemistry
mSystems
PLoS Pathogens
PLANT CELL AND ENVIRONMENT
npj Genomic Medicine
PLANT JOURNAL
JOURNAL OF EXPERIMENTAL BOTANY
DEVELOPMENT
Oceanography and Marine Biology
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
Computational and Structural Biotechnology Journal
CLADISTICS
CELL PROLIFERATION
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH
QUARTERLY REVIEWS OF BIOPHYSICS
MALACOLOGIA
GigaScience
MOLECULAR ECOLOGY
CRISPR Journal
BIOINFORMATICS
Frontiers in Cell and Developmental Biology
Microbiology Spectrum
Cells
Oxidative Medicine and Cellular Longevity
JOURNAL OF CELLULAR PHYSIOLOGY
CURRENT OPINION IN GENETICS & DEVELOPMENT
PLoS Genetics
Virulence
