name
JOURNAL OF STRATEGIC INFORMATION SYSTEMS
JOURNAL OF OPERATIONS MANAGEMENT
OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE
TECHNOVATION
MIS QUARTERLY
INFORMATION & MANAGEMENT
INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
ENERGY POLICY
JOURNAL OF PRODUCT INNOVATION MANAGEMENT
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS
M&SOM-Manufacturing & Service Operations Management
ECOLOGICAL ECONOMICS
ECONOMETRICA
PRODUCTION PLANNING & CONTROL
Journal of Informetrics
EUROPEAN JOURNAL OF OPERATIONAL RESEARCH
MANAGEMENT SCIENCE
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION
Electronic Commerce Research and Applications
JOURNAL OF INFORMATION TECHNOLOGY
Marine Resource Economics
JOURNAL OF QUALITY TECHNOLOGY
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT
Journal of Organizational and End User Computing
AGRICULTURAL ECONOMICS
TELECOMMUNICATIONS POLICY
RESEARCH-TECHNOLOGY MANAGEMENT
TECHNOMETRICS
Utilities Policy
JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY
FINANCE AND STOCHASTICS
BEHAVIOUR & INFORMATION TECHNOLOGY
ONLINE INFORMATION REVIEW
QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL
JOURNAL OF ECONOMETRICS
Aslib Journal of Information Management
Operational Research
AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS
Central European Journal of Operations Research
China Agricultural Economic Review
QUANTITATIVE FINANCE
Computational and Mathematical Organization Theory
Agribusiness
Journal of Wine Economics
OR SPECTRUM
4OR-A Quarterly Journal of Operations Research
Top
ECONOMETRIC THEORY
Computational Economics
Journal of Industrial and Management Optimization
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT
IMA Journal of Management Mathematics
Agricultural Economics-Zemedelska Ekonomika
JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS
Econometric Reviews
OXFORD BULLETIN OF ECONOMICS AND STATISTICS
Journal of Systems Science and Systems Engineering
International Food and Agribusiness Management Review
Engineering Management Journal
CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE
NAVAL RESEARCH LOGISTICS
RAIRO-OPERATIONS RESEARCH
INTERFACES
INFORMATION TECHNOLOGY AND LIBRARIES
OPERATIONS RESEARCH LETTERS
Economic Computation and Economic Cybernetics Studies and Research
ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH
Agrekon
JOURNAL OF MATHEMATICAL ECONOMICS
TRAVAIL HUMAIN
German Journal of Agricultural Economics
Custos e Agronegocio On Line
MILITARY OPERATIONS RESEARCH
