name
SIAM REVIEW
ACTA NUMERICA
AMERICAN STATISTICIAN
JOURNAL OF THE AMERICAN MATHEMATICAL SOCIETY
Annual Review of Statistics and Its Application
STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL
Advances in Nonlinear Analysis
ANNALS OF MATHEMATICS
CHAOS SOLITONS & FRACTALS
Forum of Mathematics Pi
JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION
Communications in Nonlinear Science and Numerical Simulation
JOURNAL OF BUSINESS & ECONOMIC STATISTICS
JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY
APPLIED MATHEMATICAL MODELLING
APPLIED MATHEMATICS LETTERS
FRACTALS-COMPLEX GEOMETRY PATTERNS AND SCALING IN NATURE AND SOCIETY
APPLIED MATHEMATICS AND COMPUTATION
MATHEMATICAL PROGRAMMING
Publications Mathematiques de l IHES
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS
STATISTICS AND COMPUTING
SIAM JOURNAL ON OPTIMIZATION
MEMOIRS OF THE AMERICAN MATHEMATICAL SOCIETY
APPLIED MATHEMATICS AND OPTIMIZATION
JOURNAL OF NONLINEAR SCIENCE
SIAM Journal on Imaging Sciences
NUMERICAL ALGORITHMS
INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS
MATHEMATICAL FINANCE
ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS
IMA JOURNAL OF NUMERICAL ANALYSIS
JOURNAL OF SCIENTIFIC COMPUTING
INTERNATIONAL STATISTICAL REVIEW
PROBABILITY THEORY AND RELATED FIELDS
NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS
ANNALS OF PROBABILITY
NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS
DUKE MATHEMATICAL JOURNAL
Mathematical Modelling of Natural Phenomena
Advances in Difference Equations
SIAM JOURNAL ON SCIENTIFIC COMPUTING
JOURNAL OF DIFFERENTIAL GEOMETRY
MATHEMATICS OF COMPUTATION
JOURNAL OF DIFFERENTIAL EQUATIONS
JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS
JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS
JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY
Stata Journal
NUMERISCHE MATHEMATIK
JOURNAL DE MATHEMATIQUES PURES ET APPLIQUEES
SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS
INVERSE PROBLEMS
Bulletin of Mathematical Sciences
JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY
Advances in Calculus of Variations
APPLIED NUMERICAL MATHEMATICS
SIAM Journal on Applied Algebra and Geometry
BIOMETRICS
