name
JOURNAL OF OPERATIONS MANAGEMENT
OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE
ENERGY POLICY
TECHNOVATION
JOURNAL OF PRODUCT INNOVATION MANAGEMENT
RELIABILITY ENGINEERING & SYSTEM SAFETY
EUROPEAN JOURNAL OF OPERATIONAL RESEARCH
MANAGEMENT SCIENCE
Journal of Informetrics
Energy for Sustainable Development
SOCIAL STUDIES OF SCIENCE
SAFETY SCIENCE
INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT
SCIENTOMETRICS
PRODUCTION PLANNING & CONTROL
HUMAN FACTORS
Enterprise Information Systems
OPERATIONS RESEARCH
BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE
Applied Economic Perspectives and Policy
BIOLOGY & PHILOSOPHY
JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY
MATHEMATICS OF OPERATIONS RESEARCH
Operational Research
ISIS
ECONOMETRIC THEORY
CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE
QUALITY & QUANTITY
PHILOSOPHY OF SCIENCE
European Journal for Philosophy of Science
Top
Journal of Industrial and Management Optimization
Econometrics Journal
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT
SYNTHESE
SORT-Statistics and Operations Research Transactions
NAVAL RESEARCH LOGISTICS
Journal of Systems Science and Systems Engineering
ISSUES IN SCIENCE AND TECHNOLOGY
Central European Journal of Operations Research
Foundations of Science
NanoEthics
STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE
INTERFACES
OPERATIONS RESEARCH LETTERS
China Agricultural Economic Review
Foundations of Chemistry
TRAVAIL HUMAIN
Discrete Optimization
JOURNAL OF MATHEMATICAL ECONOMICS
OSIRIS
RAIRO-OPERATIONS RESEARCH
ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH
JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES
Economic Computation and Economic Cybernetics Studies and Research
ARCHIVE FOR HISTORY OF EXACT SCIENCES
HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES
Early Science and Medicine
CENTAURUS
Agrekon
ARCHIVES OF NATURAL HISTORY
MILITARY OPERATIONS RESEARCH
INFOR
Custos e Agronegocio On Line
